Palabra,IDF_Colima,IDF_Yucatán,IDF_Morelos,IDF_QR,IDF_Jalisco,IDF_Guerrero,IDF_Tamaulipas,IDF_Chiapas,IDF_BCS,IDF_Veracruz,IDF_NL,IDF_Guanajuato,IDF_Puebla,IDF_Tabasco,IDF_Mexico_City,IDF_Sonora,IDF_Mexico,IDF_Oaxaca,IDF_Coahuila,IDF_Michoacán,IDF_Sinaloa,IDF_Querétaro,IDF_Durango,IDF_Zacatecas,IDF_Chihuahua,IDF_Hidalgo,IDF_BC,IDF_Campeche,IDF_Tlaxcala,IDF_SLP,IDF_Aguascalientes,IDF_Nayarit
tarde,6.17026543968814,6.180223588974766,5.968711159876061,6.085610237260755,6.35468501292938,6.243419983629983,5.957322842487163,6.0055607117602365,5.602131867103198,5.937619004559565,6.26704768881265,5.941536596904141,5.4965064880167604,6.1017124685921305,6.156461431554189,6.264415814872355,5.954598369150203,5.885404593304715,6.213381755742251,6.357648691770616,6.181565775513899,6.169708901342197,6.264290415160611,6.08920098907184,6.254333813909053,6.013362495594072,6.398706900708082,6.375013822420021,6.098646171418969,6.18743480983459,6.641653746047589,6.312016210906199
aprender,7.231137400373402,7.401689550748219,7.479708999496909,7.647108687405736,7.5014165499416885,7.354771298075522,7.483379145982212,7.468816114016256,7.605861587047338,7.544236040652024,7.8325596207889046,7.668757544994626,7.662193181838379,7.2003247572602405,7.527904034538054,7.501178442021282,7.507540448520624,7.769279351440575,7.965135890356607,7.288124058636727,7.25718854595731,7.53798475695941,7.438410256336865,7.605548478439929,7.59135712602216,7.29670888746152,7.551386410646468,7.2223116828072245,6.954312281476689,7.457897355429359,7.981428091532586,7.482087463556454
abril,6.863412620248085,7.114007478296438,6.711338397699375,6.902136438981205,7.1245248142775806,7.00194992345278,7.1956970735304315,6.79587164077383,7.451710907220079,6.947103513331667,7.330032799837609,6.769273931436852,6.954447201857281,7.033270672597074,6.8774233002970115,6.52731785832565,6.846596408455313,6.570583604215483,7.060679616129455,6.708305563383786,6.610561381032258,7.286670328678503,6.745263075776919,6.458734087953942,7.630577839175442,6.876855041901257,6.984990935725666,6.433854322442954,6.291018064066425,7.340114319772976,6.7157617182013105,7.482087463556454
compra,7.482451828654308,8.24247273011423,7.54424752063448,7.234576412074479,7.6052133436233325,7.477373620167855,7.626479989622886,7.468816114016256,7.5258188793738015,7.935714906785448,7.5103563539688905,7.984610494413103,7.512253034547464,7.583317009516346,7.438642937814409,7.776590421881249,7.52172508351258,7.769279351440575,8.233399876951285,7.675889589645491,7.25718854595731,7.631510814970233,7.136129384463931,7.094722854673938,7.8537213904896515,5.722672902078336,7.792548467463355,7.850920342229599,7.079475424430695,7.9279009846750945,7.740266034715698,7.733401891837359
general,6.595148633653405,7.34453113690827,6.867907458390915,6.718132796004265,7.095951441833524,7.178880631611858,7.229598625206113,6.9741198721801485,6.999725783477022,7.181943104409068,6.693455970766058,6.839478190110101,7.069516531642068,6.977181205946031,6.9700447901774085,6.736572297479192,6.879871197340186,6.43705221159096,6.704004672190723,6.83613893489367,7.0340449946431,6.871988565465415,6.246271909657932,5.736599370520744,7.323093139427481,6.424869918158199,7.281722843697365,6.56306605392296,6.791793351978915,6.99180762550476,6.823975302841543,7.733401891837359
felicidades,5.931854416243142,6.191851626969885,5.698420830136149,6.326772294077643,5.949965895157938,6.124231466364864,5.991724269204496,5.934101747778092,5.828088359794022,5.822979637006148,5.841633215780565,5.67349049896922,5.633658012506056,6.057260706021297,5.914053268657054,5.228670804264515,5.678910443484241,5.471971315547374,5.639293935198294,6.098539991762891,6.1510290516538175,5.972349467183702,4.919765466917015,5.748093749946479,6.186014569931575,5.827032917402579,5.890893327412083,6.241482429795498,5.709988181627186,5.787834821178824,6.048590024044626,5.965739974188365
peor,5.90200145309346,6.2583413682387175,6.133260546924218,6.117358935575335,6.1257417576492585,6.485733451051913,6.362787950595328,6.24504068239414,6.284105747065018,6.165008846755225,6.255030376808633,6.246653731178024,6.184607400509081,6.1562006538762,6.104825303172849,6.402566153353172,6.0764881867592395,6.50902571121605,6.33244111575824,6.225879414139493,6.270693555409906,6.086872895763048,6.228572332558531,6.337037152976421,6.224480850759371,6.480959384809243,6.2586181075374006,6.31944397126521,6.353538421047759,6.018358479790656,6.116643487289641,6.7348730617262325
según,7.125776884715576,6.951488548798663,6.725937197120529,6.953961506845791,6.927814520031526,7.029348897640895,7.013375516736477,6.998812484770521,6.794931370831009,6.962728831234748,6.81421963456058,7.018169978853476,6.775755413113905,6.667026277642191,6.729887859588473,6.875041971744297,6.832155724300518,6.743426417054894,7.243001172923409,7.09396804419577,6.622537572078973,6.881205220570339,6.745263075776919,6.624719225428202,6.999306062333583,6.768641457261023,6.165092049526577,6.934629610355443,7.389630352734534,7.052432247321195,7.047118854155753,6.8460986968364566
medios,6.863412620248085,7.932317801810389,7.613240392121431,7.690593799345475,7.487430307966949,7.354771298075522,7.824305732952806,7.643169501161034,7.318179514595556,7.836624004141218,7.708369240557521,7.733296066132197,7.60503476799843,7.550527186693356,7.326117142955996,7.28546986919459,7.407121700773576,7.53566450025907,8.025760512173042,7.62459629525794,7.709173669700367,7.343828742518452,6.975786734388752,7.435649441644531,7.758411210685327,7.94729645360267,7.705537090473726,7.157773161669653,7.841615476477592,7.591428748053882,7.606734642091175,7.733401891837359
entender,6.863412620248085,7.239170621250444,7.307858742570249,7.206796847967404,7.333279628139691,7.5218253827386885,7.282708450520061,7.25370473439931,7.257554892779122,7.352568621439831,7.463564192462131,7.445613993680416,7.393064517282346,7.346928231452115,7.219552533233365,7.57813948315741,7.565527706170973,7.312520948944861,7.43105340442635,7.253032738825458,7.149557881764944,7.132519648851245,7.327184621226641,7.569180834269054,7.265934725587533,7.436470829836679,7.145921302538303,7.850920342229599,7.014936903293124,7.234753804115149,7.2012695339830115,6.971261839790462
merece,7.482451828654308,7.867779280672818,7.649608036292306,7.783684222411487,7.522769674412258,7.568345398373581,7.957837125577328,7.797320180988292,7.788183143841292,7.875090284969013,7.611070329570722,7.263292436886461,7.404364072536279,7.550527186693356,7.5757118803573755,7.640014886875498,7.528893572991192,7.4948425057388155,7.707306781054507,7.729956810915767,7.640180798213416,7.899774801564912,7.275891326839091,7.765891128515108,7.4154664595584965,7.436470829836679,7.823320126130109,7.365412526447898,7.389630352734534,7.556337428242612,7.546110020274741,7.5998704992128365
allá,6.537990219813457,7.043055742324154,6.654985461148244,6.902136438981205,6.939790711078242,6.923988381983068,7.0273617587112165,6.903502304966196,6.507249298379228,6.76996331527971,6.76756394291978,6.8578273287782965,7.037513800555894,6.873640527005191,6.8128847791594405,6.836202138428034,6.949938759956902,7.279731126121869,7.014159600494562,6.749127557904041,6.851723437849146,6.8998973535824915,7.180581147034766,6.840942333897838,6.789010653497223,7.21332727852247,7.054949524332576,7.097148539853218,7.48494053253886,6.764750174869414,6.447497731606631,6.788940282996508
disfrutar,7.125776884715576,6.8117266064235045,6.938111717064164,6.824427454653889,7.139123613698733,6.5524248255505855,7.16290725070744,6.998812484770521,7.0950359632813464,6.994731562320921,7.212249764181226,6.965247577399134,7.021888482652813,7.518778488378775,7.163397430403637,7.519870575033435,7.012329052556184,6.586583945561925,7.187431321768599,7.009410656167708,7.403792020149186,7.232603107408227,7.013527062371599,7.346037282954844,7.352946102577162,7.136366237386341,7.263704338194687,6.634525017905105,6.529429087511423,7.162433142535523,7.334800926607534,6.8460986968364566
esperando,7.030466704911251,6.689124284331172,7.419084377680473,6.693235244382538,6.885089575365185,6.721047537986378,6.835694339499025,6.837544337174398,6.594260675368858,6.858156027315171,6.747817179984946,6.795026427539266,7.128110695908121,6.810127121282864,6.667702769314943,6.865189675301285,6.922103960963458,6.6532753200605965,6.886326228984677,6.5598855582655125,6.821870474699464,6.818404319331308,6.3596005949649355,7.1401852287506955,6.842120478811172,6.84868416493456,6.789246358599571,6.8858394461860115,7.148468295917647,6.829288696006985,7.012027534344483,6.421215502871191
respuesta,7.125776884715576,7.4833675817624865,7.0334218968684885,7.090537041851541,6.866256627032093,7.116360274630524,7.16290725070744,7.25370473439931,6.7585637266601335,7.274316424540083,7.135288723045098,7.109141757059203,7.021888482652813,7.246844772895133,6.70584298533447,7.133453661895965,6.982728582779893,6.976048712323648,7.301841672946344,7.123821007345452,7.191230578165513,6.743054882089521,6.745263075776919,6.840942333897838,7.111784045760274,6.93569554192419,6.606924801805616,7.627776790915388,7.70808408385307,6.8805819903945356,7.047118854155753,7.482087463556454
reforma,6.061066147723148,7.016027069936234,6.391568010696094,7.263149784518535,6.904284022621332,7.029348897640895,7.338797917171105,6.482999319493491,6.35309861855197,6.844071287433432,7.173029051027944,6.634683777464087,6.655954213301285,6.321075297066434,6.117936337229855,6.630350084223885,6.481953294867404,6.6532753200605965,7.187431321768599,6.688502936087606,6.8366855604846055,6.7113061837749415,6.48743396647482,6.758250618052725,6.860469617479368,6.38915183555612,7.0123899099137805,6.8858394461860115,6.420229795546431,6.606145144692775,6.353971673595808,7.040254711277414
situación,7.348920436029786,7.222641319299234,7.207775284013267,7.140547462426203,7.2423078499339635,7.617135562543013,7.552372017469164,7.643169501161034,7.788183143841292,7.4502070910037475,7.572104361037337,7.36557128600688,7.061419321409449,7.320952745048855,7.250719125471784,7.347027762194024,7.333468791198811,7.130199392150906,7.109469780298887,7.09396804419577,7.575642277075845,7.259271354490389,6.870426218730926,7.1637157261608895,7.323093139427481,7.174106565369188,7.482393539159516,7.097148539853218,7.302618975744905,7.457897355429359,7.334800926607534,7.887552571664617
trabajo,5.31748811353631,5.472728960006679,5.404181357138209,5.388008706351429,5.446029620192582,5.700212950360952,5.527990252972355,5.374485959842669,5.311644743723808,5.437014934865112,5.58781377616969,5.4486486738248185,5.252337633577037,5.3713862847904315,5.454314966054405,5.295757097480884,5.429861021834187,5.41041342254794,5.662550797362561,5.322011202263895,5.446666800273732,5.481117537318112,5.288016978684745,5.34455728274472,5.507119412078832,5.239246252500459,5.454245291867231,5.408573306860394,5.456792285246574,5.459801453203475,5.697192137206737,5.3752469476885025
sale,6.432629704155631,6.800915690319289,6.8511003400745345,6.735082354318038,6.637160677190588,6.923988381983068,6.883322388488279,6.544557212492924,6.564407712219176,6.796280623597084,6.629413604438962,6.885998205744993,6.884488613250371,6.7218345141371865,6.784446843838907,6.702670745803511,6.958035970189521,6.842517319699125,6.772997543677674,6.631344522247657,6.6846693531859795,6.7113061837749415,7.227101162669658,6.95014162586283,6.455004509371204,7.487764124224229,6.485034984196579,6.672265345887952,6.843086646366465,6.863190247682667,6.618123248637394,6.788940282996508
31,7.636602508481567,7.695929023746159,7.649608036292306,7.605435991005168,8.038402999746351,7.2806633259218,7.856054431267386,7.429595400862975,7.893543659499119,7.463110495839655,7.95552133192374,7.755768921984255,7.633205644965127,7.2003247572602405,8.023288473815667,7.934814427096143,8.044526898325287,7.1583702691176025,7.502512368408494,7.484834352882782,7.457859241419461,7.9524185350503345,7.275891326839091,7.212505890330322,8.016240319987427,7.598989759334454,7.921760198943362,6.8858394461860115,7.389630352734534,7.788139042299936,7.81437400686942,7.733401891837359
16,7.231137400373402,7.749996245016435,7.726569077428434,7.471904598380645,7.3946485745159825,6.828678202178743,7.856054431267386,6.859050542395361,7.692872964036967,7.489427804157029,7.701096481228441,7.277278678861201,7.327823995413945,7.765638566310301,7.338238503488341,7.27065478340945,7.514607615743716,6.842517319699125,7.060679616129455,7.253032738825458,7.234715690105252,7.358643828303593,7.632566270777823,6.894052159211787,7.713959448114493,7.064907273404196,7.417855018021945,7.291304554294176,7.148468295917647,7.83259080487077,7.160447539462756,7.733401891837359
lucha,7.125776884715576,7.239170621250444,7.1612552683783735,7.783684222411487,7.42029100512932,7.5218253827386885,7.461400239263437,7.161331414268295,7.318179514595556,7.476182577407008,7.6447435446773095,7.550974509338242,7.256728073730215,7.617218561192027,7.398990165894415,7.379288624412245,7.351379717765341,6.842517319699125,7.43105340442635,7.2191311871497765,7.607390975390425,7.802136332000996,6.533953982109713,7.2904674318000335,7.553616798039314,7.72415290228846,7.575483962225528,7.097148539853218,7.014936903293124,7.185963639945718,6.9453361598458105,7.376726947898627
palacio,7.125776884715576,7.043055742324154,6.8511003400745345,6.986396782598945,7.215496592483307,7.116360274630524,8.154547419823382,8.289796666086087,7.318179514595556,7.124784690569119,7.185932455863853,7.018169978853476,7.102577393902957,6.959162700443352,6.667702769314943,7.879244575941332,6.898847098799191,7.2479824278072895,6.772997543677674,7.442274738463986,7.950335726517255,7.085999633216352,5.598794765931175,6.742502261084586,7.448256282381487,7.793145773775412,7.300071982365561,7.532466611111063,7.70808408385307,7.2600716120994395,6.852962839714795,7.733401891837359
frente,7.030466704911251,6.890863926982228,7.074243891388744,6.599416489164883,6.896561976527422,6.642575922544882,6.985976542548363,6.439196696835098,6.955274020906188,6.844071287433432,7.164518361360035,6.744168010305775,6.775755413113905,6.941463123343952,6.837216879818971,6.808031261461337,7.025288197198689,6.344270478139994,7.060679616129455,7.009410656167708,6.598726923385255,6.809746256588194,6.3596005949649355,6.989362339016112,6.978252653135751,6.93569554192419,6.945250607076152,6.839319430551119,7.148468295917647,6.953341344676964,6.823975302841543,6.906723318652891
puede,5.30122759266453,5.310067590511512,5.46064796880598,5.38136416363276,5.31283642722181,5.537694020863177,5.527990252972355,5.472756181275471,5.526420045367502,5.431891097865242,5.353177846932875,5.353749932002023,5.361079759455789,5.36774329351193,5.318469293294903,5.36766967907117,5.377466041756273,5.619968129800253,5.5253496758490765,5.3022085749677155,5.3888889996069205,5.34076017962319,5.484131857611035,5.521487990903799,5.377182990372168,5.469358473130763,5.34102103974919,5.639902442761043,5.613138355637268,5.406180361764378,5.279456936506758,5.474619421501706
haga,6.943455327921622,6.926795936208292,6.725937197120529,6.964656795962538,6.87374729876125,7.147131933297278,6.959308295466201,6.998812484770521,6.689570855173183,6.763490800774092,6.8506978431629895,6.895567656761144,6.932940996636318,6.736019149129143,6.827412879722351,6.968373911536516,6.9104079212002665,7.130199392150906,6.991686744642504,6.7916871723228365,6.9638407359698515,6.809746256588194,7.052747775524881,7.375024819828097,6.8064023962090925,6.582055501680611,6.846404772439519,7.532466611111063,7.079475424430695,6.796498873183994,6.447497731606631,6.906723318652891
da,5.350824533803903,5.522374190495844,5.75805909645588,5.653711872084434,5.588229156877243,5.608921530151545,5.67327053808596,5.430196566856675,5.721320384368316,5.500640630745323,5.585190250397305,5.466914021802111,5.612604603308224,5.339067493535264,5.5890386486790815,5.521454928600191,5.592276211511339,5.67029321368777,5.572602560699622,5.490429853888858,5.473033676114475,5.530250225895757,5.459439245020664,5.659638329384616,5.507119412078832,5.7137042320955755,5.739979944034616,5.355650905406051,5.6443908991413725,5.557657243207235,5.543041457379479,5.474619421501706
pues,4.874485086109081,5.176536197886989,5.013199714848624,5.200146969181859,5.0566230301718145,5.294747842252788,5.24503632171652,5.384387030825381,5.286747192102081,5.119807309826824,4.965412315924111,5.12649959873516,5.032634604381028,5.071011385540231,4.963143695128304,4.994896932648548,5.055443183562286,5.233079407265024,5.177948368695674,5.240431215271472,4.979921260947554,4.967555933733247,5.04587692667988,5.408323901103709,4.828430314694116,5.169512914485784,4.9055493940458295,5.573653057219842,5.344874369042589,4.798949867334882,4.865894618165974,5.445205536295413
profesional,7.482451828654308,8.00131067329734,7.687348364275153,8.201419423111465,7.832270794258678,8.415643258760785,8.24551919802911,7.797320180988292,8.144858087780024,7.915095619582712,7.86617623158789,7.429084691729205,8.097511253096226,7.9399919534550785,7.853137452641968,8.157957978410352,7.920072723851881,8.228811680819016,7.579473409544622,7.442274738463986,8.09693920070913,7.756673957924239,7.786716950605081,7.346037282954844,8.141403462941433,7.94729645360267,8.649998699314576,7.445455234121434,7.70808408385307,7.4896460537439395,7.894416714542957,7.482087463556454
mayoría,7.231137400373402,7.273072172926126,7.138782412526315,7.090537041851541,7.1245248142775806,7.477373620167855,7.301057589188257,7.320396108897983,7.692872964036967,7.232204939189956,7.257712138257983,7.291463313853158,7.20887205255258,7.134366789468443,7.108611947296053,7.256055983988297,7.060690124249605,7.823346572710851,7.466144724237619,7.324491702807602,7.0340449946431,7.286670328678503,7.4990348781533,7.2904674318000335,7.08825354835008,7.487764124224229,7.300071982365561,7.097148539853218,7.590301048196686,7.185963639945718,7.160447539462756,7.482087463556454
2021,6.0271645960474665,6.197716746422283,5.975631602720634,5.967827201604371,6.319516553456715,5.63613409367643,6.334214578151271,5.804890016298086,6.240620635125279,6.048014143816059,6.303991204004335,6.055161622411862,6.384532661721284,6.473654884661651,6.252582413785444,6.114884080901391,6.201875821800842,5.632313965622553,5.9463189704932065,5.82453802321519,5.831892027034151,6.28013271895657,5.877174445720643,5.142483570566977,6.349643993713378,6.062755250923648,6.2586181075374006,5.869918873363015,5.8755026201047595,6.196245439516745,6.189668622304532,6.095793102436563
pude,7.636602508481567,7.143860441446119,7.809950686367485,7.419718845210075,7.522769674412258,7.477373620167855,7.5058520018342705,7.320396108897983,6.794931370831009,7.253039026092798,7.584925049466399,7.514606865167368,7.404364072536279,7.429166329689088,7.510851246155335,7.57813948315741,7.667576960525143,7.717986057053025,7.43105340442635,7.401452743943731,7.377816533745925,7.373681705668133,7.632566270777823,8.193335143342047,7.482157834057168,7.099998593215466,7.281722843697365,6.8858394461860115,6.954312281476689,7.312715345584861,7.740266034715698,7.5998704992128365
mexicano,6.292867761780472,7.043055742324154,6.6969496602472764,6.555613866506491,6.596457384077083,6.975281676370619,7.041546393703173,7.132343877395043,7.200396478939173,7.019424174911293,7.05240106323933,6.719676990297479,7.061419321409449,6.553697592335188,6.809285495129794,7.227482611544241,6.842966640404734,6.976048712323648,6.6239619645171866,6.813666079041612,6.697572758021887,6.9581662617064675,6.870426218730926,6.316417865773686,6.917628031319317,6.561002092482779,6.8582392300865225,7.627776790915388,6.954312281476689,6.898281567493936,6.882815802864476,6.683579767338681
siento,5.994374773224475,5.626404918723669,6.538725655032382,5.983827542950812,6.12218935604489,5.958907485939481,6.043017563592046,6.112980960381074,5.696319082162899,5.8459105780700655,6.09165856879434,5.919557690185367,6.279582066134784,5.872526602821958,6.249156579670926,5.976733742420574,6.295851015233543,6.213908660276751,6.044759043306459,5.82453802321519,5.748073355151079,6.086872895763048,6.128488874001548,6.210037462215114,6.122065845331302,5.827032917402579,6.27842073483358,5.819488019736123,6.204006687076795,5.974873367850917,6.301785920425237,5.6719788556602015
gratis,7.348920436029786,7.441694885361918,7.809950686367485,7.471904598380645,7.597431203181277,6.605534650864533,7.179167771579221,7.25370473439931,7.692872964036967,7.274316424540083,7.446566616093561,7.350303813876091,7.754566501969394,7.45815386656234,7.530364060378917,7.705972854667295,7.394463303901653,7.6226758772487,7.620295404064878,7.729956810915767,7.377816533745925,7.3148412056452,7.786716950605081,7.435649441644531,7.713959448114493,7.487764124224229,6.7040885502592635,7.627776790915388,7.222576268071369,7.210061191524778,7.894416714542957,7.887552571664617
encanta,6.595148633653405,6.458317860271393,6.75579016027021,6.912288810445222,6.733658505590569,6.681042203372678,6.736164744151991,6.837544337174398,6.479850324191113,6.725511552708876,6.799404548775438,6.627303670166465,6.734206410201033,6.60248775650462,6.844633477474021,6.396412287778794,6.667309755356513,6.8850769341179205,7.109469780298887,6.46144548545226,6.851723437849146,6.871988565465415,7.227101162669658,6.912401297879984,6.492744837354051,6.84868416493456,6.714345050426453,6.56306605392296,5.727082614986486,6.898281567493936,7.047118854155753,6.312016210906199
