Palabra,IDF_Norte,IDF_Sur,Diferencia_IDF
ofrecemos,9.544252339530244,8.608250397204621,0.936001942325623
pleito,9.150940851518595,8.214972563298634,0.9359682882199607
asesinos,9.31804189556193,8.382448273708865,0.935593621853064
capitalismo,9.698403019357501,8.765104629291791,0.9332983900657101
muriendo,9.410720946905721,8.478377176563889,0.9323437703418325
tinta,9.343145879874523,8.41113323761297,0.9320126422615527
gritos,9.45400875330375,8.522852762067634,0.9311559912361158
infancias,9.698403019357501,8.767808181551704,0.9305948378057973
sacrificio,9.698403019357501,8.767808181551704,0.9305948378057973
consigue,9.698403019357501,8.767808181551704,0.9305948378057973
diabetes,9.698403019357501,8.767808181551704,0.9305948378057973
conflictos,9.698403019357501,8.767808181551704,0.9305948378057973
correctas,9.698403019357501,8.767808181551704,0.9305948378057973
parroquia,9.698403019357501,8.767808181551704,0.9305948378057973
asesino,9.294781887744485,8.36618488565239,0.9285970020920953
alternativa,9.443699109702383,8.516493753270797,0.9272053564315854
zócalo,9.150940851518595,8.224913470060267,0.9260273814583275
vehicular,9.410720946905721,8.485296735324079,0.9254242115816425
usacubrebocas,9.410720946905721,8.48529673532408,0.9254242115816407
digna,9.139704423592564,8.214972563298634,0.9247318602939298
civiles,9.139704423592564,8.214972563298634,0.9247318602939298
entregas,9.134179505499272,8.210655694132797,0.9235238113664757
chido,8.416427222504156,7.49317935940845,0.923247863095706
apoya,9.097125519422411,8.176262165852574,0.9208633535698372
perú,9.49729655970178,8.576457513721056,0.9208390459807241
echando,9.45400875330375,8.533426294417168,0.9205824588865816
guerrera,9.45400875330375,8.533426294417168,0.9205824588865816
servirá,9.410720946905721,8.490467361548237,0.920253585357484
piezas,9.410720946905721,8.490467361548237,0.920253585357484
busques,9.410720946905721,8.490467361548237,0.920253585357484
cardio,9.410720946905721,8.490467361548237,0.920253585357484
noticiero,8.494430215031565,7.578224114677866,0.9162061003536994
avances,9.376933413390123,8.462036727506634,0.9148966858834893
coordinación,8.750551929142437,7.83565524325895,0.9148966858834875
cuarta,8.720840218907037,7.806707957678704,0.9141322612283336
terrenos,8.692795485581515,7.779654492040788,0.9131409935407264
acarreados,9.520774449616013,8.608250397204621,0.912524052411392
determinación,9.544252339530244,8.634276788927181,0.9099755506030629
aproximadamente,9.544252339530244,8.634276788927181,0.9099755506030629
comportamiento,9.294781887744485,8.38510684589041,0.909675041854074
dinámica,9.294781887744485,8.38510684589041,0.909675041854074
asesinato,9.06741380918701,8.157975436303882,0.9094383728831268
prosperidad,9.198595941420756,8.289796666086087,0.908799275334669
56,9.544252339530244,8.636494957724498,0.9077573818057463
soñando,9.31804189556193,8.41113323761297,0.9069086579489589
diaz,9.49729655970178,8.591725720156244,0.9055708395455362
ciego,9.520774449616013,8.61612080224096,0.9046536473750528
gober,9.698403019357501,8.794458274210326,0.9039447451471752
poema,9.698403019357501,8.794458274210326,0.9039447451471752
díganle,9.698403019357501,8.794458274210326,0.9039447451471752
flores,8.061298342157558,7.15999920474646,0.9012991374110984
sistemas,9.410720946905721,8.509691817408797,0.9010291294969246
93,9.251276199249668,8.350464951849528,0.9008112474001404
laguna,9.03035982311015,8.129886373143027,0.900473449967123
nacimiento,9.31804189556193,8.418531039011818,0.899510856550112
ocurrido,9.31016771707786,8.41113323761297,0.8990344794648895
penales,9.410720946905721,8.511946827982703,0.8987741189230185
texcoco,9.376933413390123,8.478342297859458,0.8985911155306656
platillos,9.18757739559151,8.289796666086087,0.8977807295054241
42,8.94443469464682,8.048634609269197,0.8958000853776227
farsa,9.31016771707786,8.415643258760785,0.8945244583170755
académico,9.410720946905721,8.516493753270797,0.894227193634924
barro,9.20961448725,8.315823057808647,0.8937914294413538
querida,7.7576747873559535,6.866866185092074,0.8908086022638795
credencial,9.49729655970178,8.608250397204621,0.8890461624971593
chida,9.520774449616013,8.634276788927181,0.886497660688832
términos,9.376933413390123,8.490467361548237,0.8864660518418859
conexión,9.544252339530244,8.658007798103688,0.8862445414265565
reinicia,9.410720946905721,8.524960023843983,0.8857609230617385
turística,9.410720946905721,8.524960023843983,0.8857609230617385
martín,9.251276199249668,8.365733158284716,0.8855430409649525
km,8.27240389589851,7.388169278519445,0.8842346173790645
vigilancia,9.294781887744485,8.41113323761297,0.883648650131514
conductor,9.198595941420756,8.315823057808647,0.8827728836121089
parlamentario,9.292937911249338,8.41113323761297,0.8818046736363669
demonios,9.292937911249338,8.41113323761297,0.8818046736363669
alimentación,9.292937911249338,8.41113323761297,0.8818046736363669
federación,9.03035982311015,8.14876897314548,0.8815908499646703
extraordinario,9.292937911249338,8.411611480251628,0.88132643099771
migrantes,8.624894715001984,7.743953631926601,0.880941083075383
museo,8.647476282690805,7.7674469457932425,0.8800293368975627
síntomas,9.39511723547556,8.516493753270797,0.8786234822047625
federal,7.843633808827995,6.965688485761245,0.8779453230667507
calibre,9.698403019357501,8.821108366868948,0.877294652488553
chequen,9.544252339530244,8.666957687041691,0.877294652488553
inaugurado,9.698403019357501,8.821108366868948,0.877294652488553
canasta,9.410720946905721,8.533426294417168,0.877294652488553
percepción,9.544252339530244,8.666957687041691,0.877294652488553
advertencia,9.698403019357501,8.821108366868948,0.877294652488553
cervantes,9.698403019357501,8.821108366868948,0.877294652488553
enlaces,9.292937911249338,8.415643258760785,0.877294652488553
investigadores,9.544252339530244,8.666957687041691,0.877294652488553
hábitos,9.544252339530244,8.666957687041691,0.877294652488553
inexplicable,9.544252339530244,8.666957687041691,0.877294652488553
cima,9.544252339530244,8.666957687041691,0.877294652488553
casetas,9.544252339530244,8.666957687041691,0.877294652488553
remodelación,9.544252339530244,8.666957687041691,0.877294652488553
oscuras,9.698403019357501,8.821108366868948,0.877294652488553
gustando,9.698403019357501,8.821108366868948,0.877294652488553
pinturas,9.698403019357501,8.821108366868948,0.877294652488553
chilango,9.698403019357501,8.821108366868948,0.877294652488553
transferencias,9.698403019357501,8.821108366868948,0.877294652488553
inocencia,9.544252339530244,8.666957687041691,0.877294652488553
figueroa,9.698403019357501,8.821108366868948,0.877294652488553
fina,9.005255838797556,8.127961186309005,0.8772946524885512
armado,9.18757739559151,8.31028274310296,0.8772946524885512
1ra,9.092049333690401,8.214972563298634,0.877076770391767
potable,9.544252339530244,8.668801060069873,0.8754512794603713
soportar,9.544252339530244,8.668801060069873,0.8754512794603713
taxi,9.150940851518595,8.276297030002688,0.8746438215159067
cierran,9.292937911249338,8.418531039011818,0.87440687223752
talla,9.039369075861488,8.165373237702731,0.8739958381587574
cartel,8.908186943627744,8.03454539733812,0.8736415462896243
afectuoso,9.410720946905721,8.53904546232733,0.8716754845783914
hotwife,9.343145879874523,8.471925474145934,0.8712204057285895
chayoteros,9.343145879874523,8.47227976601507,0.8708661138594529
pacto,9.520774449616013,8.650617237984436,0.870157211631577
restaurantes,9.520774449616013,8.650617237984436,0.870157211631577
víctor,9.265361637733017,8.39812004175169,0.8672415959813264
presidenta,8.420372041719823,7.554146057112864,0.8662259846069587
ponía,9.251276199249668,8.38510684589041,0.8661693533592576
militares,9.17420085933604,8.31028274310296,0.86391811623308
paty,8.98647093593579,8.12274258142292,0.8637283545128707
rector,9.092267215787187,8.228811680819016,0.8634555349681712
vagina,9.49729655970178,8.634276788927181,0.8630197707745992
convicción,9.39511723547556,8.533426294417168,0.8616909410583915
actualización,9.376933413390123,8.516493753270797,0.8604396601193258
punta,8.253587267086926,7.394947284556357,0.8586399825305691
99,8.793130833312592,7.93563252567316,0.8574983076394318
argumento,8.836636521807407,7.979641737782247,0.8569947840251597
filosofía,9.59784978952964,8.741781789829144,0.8560679997004961
reserva,8.72063422349922,7.864825753393629,0.8558084701055906
dra,8.624894715001986,7.769279351440575,0.8556153635614105
próspero,9.18757739559151,8.332605910548487,0.8549714850430234
césar,8.884291611709568,8.02940637996091,0.854885231748657
restaurante,8.091944173932788,7.2378978982049,0.8540462757278879
fotitos,9.520774449616013,8.666957687041691,0.853816762574322
créeme,9.520774449616013,8.666957687041691,0.853816762574322
resentido,9.520774449616013,8.666957687041691,0.853816762574322
caña,9.343145879874523,8.490467361548237,0.8526785183262859
abraham,9.342436977646646,8.490467361548237,0.8519696160984083
xxi,9.342436977646646,8.490467361548237,0.8519696160984083
expectativas,9.139704423592564,8.289796666086087,0.8499077575064771
penas,9.265361637733017,8.415643258760785,0.8497183789722325
cancún,9.45400875330375,8.605877763732524,0.8481309895712261
mota,9.091831451593617,8.24515212987627,0.8466793217173461
apareció,9.45400875330375,8.608250397204621,0.8457583560991289
aplausos,9.45400875330375,8.608250397204621,0.8457583560991289
continuamos,9.49729655970178,8.653532853634687,0.8437637060670937
unam,8.98647093593579,8.144816782145195,0.8416541537905946
sebastián,9.25127619924967,8.41113323761297,0.8401429616366993
escapar,9.698403019357501,8.858520418262675,0.8398826010948266
gratitud,9.192384681421476,8.352577554145638,0.8398071272758383
35,8.720840218907037,7.881089141450108,0.8397510774569295
padrino,9.544252339530244,8.7062131114636,0.8380392280666449
interna,9.45400875330375,8.61612080224096,0.8378879510627897
femenino,9.25127619924967,8.415643258760785,0.8356329404888854
quinta,9.150940851518595,8.315823057808647,0.8351177937099479
google,8.17906576197759,7.3446098373054065,0.8344559246721834
miercoles,9.20961448725,8.37557517797462,0.8340393092753811
quédate,9.25127619924967,8.417568445594808,0.8337077536548616
materiales,9.25127619924967,8.41853103901182,0.8327451602378506
pata,9.39511723547556,8.56237207523771,0.8327451602378506
extraordinaria,9.17420085933604,8.341455699098189,0.8327451602378506
técnicos,9.59784978952964,8.765104629291791,0.8327451602378488
senado,9.092267215787187,8.26003364194621,0.832233573840977
actividades,8.073220750110437,7.241276305502915,0.8319444446075224
rincón,9.376933413390123,8.545850385896617,0.8310830274935057
ejercito,9.49729655970178,8.666957687041691,0.8303388726600893
polémica,9.49729655970178,8.666957687041691,0.8303388726600893
temática,9.49729655970178,8.666957687041691,0.8303388726600893
comprendo,9.49729655970178,8.666957687041691,0.8303388726600893
platicamos,8.904702608969696,8.074661000991757,0.8300416079779396
combatir,9.150940851518595,8.322227469789901,0.8287133817286936
árboles,8.793130833312592,7.9645697979099985,0.8285610354025934
desear,9.31804189556193,8.490467361548237,0.8275745340136922
carbón,9.31804189556193,8.490467361548237,0.8275745340136922
cuba,9.000047512201931,8.172912053901406,0.8271354583005248
esperanzas,9.698403019357501,8.871533614123955,0.8268694052335466
háganlo,9.698403019357501,8.871533614123955,0.8268694052335466
suman,9.698403019357501,8.871533614123955,0.8268694052335466
limitado,9.343145879874523,8.516493753270797,0.8266521266037259
intenso,9.139704423592564,8.314801325709968,0.8249030978825953
depa,8.804367261238621,7.979641737782247,0.8247255234563742
desesperado,9.20961448725,8.38510684589041,0.82450764135959
judicial,8.936971869538482,8.112756057853197,0.8242158116852849
48,8.871132957550882,8.047918478635466,0.8232144789154159
informes,9.092267215787187,8.270290861501794,0.8219763542853933
militar,8.624894715001984,7.80424792191283,0.8206467930891543
mio,8.450741367867877,7.630152531852024,0.8205888360158538
gay,8.010816902747722,7.1903231308150355,0.8204937719326866
fatal,9.45400875330375,8.634276788927181,0.8197319643765688
comen,9.31016771707786,8.490467361548237,0.8197003555296227
almas,9.31016771707786,8.490467361548237,0.8197003555296227
regaló,9.18757739559151,8.368105791756811,0.8194716038346996
susto,9.410720946905721,8.591725720156244,0.8189952267494771
habitantes,8.818777480506366,8.00162378398686,0.8171536965195063
madurez,9.544252339530244,8.727692577898065,0.8165597616321794
paisajes,9.544252339530244,8.727692577898065,0.8165597616321794
f1,9.39511723547556,8.578712524294964,0.8164047111805957
vocación,9.45400875330375,8.637604042123156,0.8164047111805939
atte,9.45400875330375,8.637604042123156,0.8164047111805939
apunta,9.520774449616013,8.7062131114636,0.8145613381524139
documentos,9.520774449616013,8.7062131114636,0.8145613381524139
desastre,9.265361637733017,8.450800299580603,0.8145613381524139
productores,9.342436977646646,8.528802423818895,0.8136345538277503
antiguo,9.092267215787187,8.282413409558751,0.8098538062284355
ladrones,9.343145879874523,8.533426294417168,0.8097195854573549
reconocen,9.092267215787187,8.282564181269997,0.8097030345171898
renovación,9.443699109702383,8.634276788927181,0.8094223207752016
quizas,9.342436977646646,8.533426294417168,0.8090106832294772
sexy,8.6492897970867,7.840279113857223,0.8090106832294772
morelos,8.787605915219299,7.97904715568334,0.8085587595359582
empate,8.955842033529905,8.14876897314548,0.8070730603844254
absoluta,9.18757739559151,8.381118987618091,0.8064584079734196
apoyamos,9.443699109702383,8.637604042123156,0.8060950675792267
directamente,8.56336466862337,7.757653119020659,0.8057115496027114
duerme,9.217706547830854,8.413388248186877,0.8043182996439775
pico,9.376933413390123,8.574236322010053,0.80269709138007
competir,9.410720946905721,8.608250397204621,0.8024705497011002
dudar,9.698403019357501,8.895932469656401,0.8024705497011002
activista,9.544252339530244,8.741781789829144,0.8024705497011002
altares,9.544252339530244,8.741781789829144,0.8024705497011002
panamá,9.544252339530244,8.741781789829144,0.8024705497011002
ramo,9.544252339530244,8.741781789829144,0.8024705497011002
incompetencia,9.544252339530244,8.741781789829144,0.8024705497011002
1994,9.698403019357501,8.895932469656401,0.8024705497011002
realice,9.698403019357501,8.895932469656401,0.8024705497011002
ratos,9.544252339530244,8.741781789829144,0.8024705497011002
quiéneslamáscara,9.698403019357501,8.895932469656401,0.8024705497011002
comprometido,9.698403019357501,8.895932469656401,0.8024705497011002
ilegales,9.698403019357501,8.895932469656401,0.8024705497011002
permanece,9.698403019357501,8.895932469656401,0.8024705497011002
muuuy,9.698403019357501,8.895932469656401,0.8024705497011002
profesores,9.698403019357501,8.895932469656401,0.8024705497011002
prójimo,9.544252339530244,8.741781789829144,0.8024705497011002
informando,9.544252339530244,8.741781789829144,0.8024705497011002
